subject_ID,age_in_years,age_in_months,gender,gender_coded,age_group,age_group_coded,trial_number,answerL,answerR,confidenceL,confidenceR,condition,combination,RT_answerL,RT_answerR,RT_confidenceL,RT_confidenceR,items_countL,items_countR,uncertainty_level_L,uncertainty_level_R,n_fish_L,n_fish_R,n_cans_L,n_cans_R,q1,q2,q3,q4,q5,percent_comprehension
7571186,6,81,Female,2,7-Jun,1,10,0,0,6,6,trial_5,1,4193.1,3166.3,3599.3,3599.3,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,0,0.8
7571436,9,113,Male,1,9-Aug,2,1,0,1,5,4,trial_10,1,2192.2,5762.2,3581.1,3581.1,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,2,1,1,4,5,trial_6,0,12657.2,3058.7,5155.8,5155.8,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,3,0,0,6,3,trial_5,0,1681.7,3605,2451.2,2451.2,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,4,0,1,4,6,trial_8,0,4264.8,2457.9,2218.6,2218.6,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,5,1,1,3,5,trial_9,1,4662.7,2466.9,2096.4,2096.4,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,6,1,0,4,5,trial_7,1,4078.6,3758.1,2876.1,2876.1,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,7,0,0,4,3,trial_1,1,2538.4,6639.2,3124.1,3124.1,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,8,1,1,6,3,trial_2,0,2026,4344.9,2580.3,2580.3,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,9,0,1,4,4,trial_4,0,2522.9,2242.9,2338,2338,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,2,2,2,2,2,1
7571436,9,113,Male,1,9-Aug,2,10,1,1,4,3,trial_3,0,5024.9,2931.8,2115,2115,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,2,1
7571578,8,99,Female,2,9-Aug,2,1,0,1,6,6,trial_1,1,5699.6,14866.3,5035.2,5035.2,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,2,0,1,6,6,trial_6,0,23453.9,5889.4,2198.5,2198.5,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,3,1,1,6,6,trial_9,0,5451.8,5314,2733.2,2733.2,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,4,0,1,6,6,trial_4,0,2406.2,5951.1,1986,1986,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,5,0,0,6,6,trial_5,1,11610.7,2645.6,1604,1604,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,6,1,1,6,6,trial_8,1,1489.2,8814.8,1197.2,1197.2,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,7,1,0,6,6,trial_7,1,6020,2532.6,1842.4,1842.4,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,8,1,0,6,1,trial_10,0,5316.6,3906.5,429.6999999,429.6999999,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,9,0,1,6,6,trial_2,1,2838.4,6753.2,1665.5,1665.5,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,1,2,2,2,1,0.8
7571578,8,99,Female,2,9-Aug,2,10,1,1,6,6,trial_3,0,4609.4,11172.3,1535.5,1535.5,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,1,2,2,2,1,0.8
7585221,9,111,Female,2,9-Aug,2,1,1,0,3,5,trial_1,0,6945.8,6760.8,5209.3,5209.3,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,2,0,0,5,6,trial_8,0,6808.2,5784.5,2415.4,2415.4,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,3,1,0,5,3,trial_3,0,5113.1,5324.6,5179.1,5179.1,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,4,0,0,6,5,trial_5,0,5398.1,4762.9,4200.7,4200.7,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,5,0,1,6,6,trial_7,0,6101,7108.7,3085.1,3085.1,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,6,0,0,5,2,trial_10,1,6279.6,4850.2,2046.1,2046.1,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}",1,2,5,1,0,3,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,7,1,0,6,1,trial_9,1,5558.9,18256.4,4335.6,4335.6,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,8,0,0,5,3,trial_6,0,4984.8,4536.2,8137.9,8137.9,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,9,1,0,6,0,trial_2,1,4770.7,5971.1,1750.6,1750.6,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,0,0.8
7585221,9,111,Female,2,9-Aug,2,10,0,1,6,6,trial_4,0,4684,6925.9,2372.8,2372.8,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,2,2,2,2,0,0.8
7588435,9,115,Female,2,9-Aug,2,1,1,0,4,5,trial_7,1,9452.7,5377,3901.7,3901.7,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",2,0,1,5,3,1,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,2,1,1,3,5,trial_6,0,7961.9,7383.6,8279.6,8279.6,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,3,1,0,4,5,trial_10,0,6593.1,5387.1,3940.6,3940.6,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,4,0,1,5,6,trial_8,0,4578.5,4544.9,2131.8,2131.8,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,5,0,0,6,3,trial_5,0,1987.3,4376.3,6132.1,6132.1,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,6,1,0,5,3,trial_3,0,3031.5,4204.4,3256,3256,"{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",1,4,2,1,3,1,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,7,1,1,6,5,trial_9,1,4172.2,4656.6,5934.4,5934.4,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,8,1,0,5,5,trial_4,1,2966.3,2648.3,3323.1,3323.1,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,9,0,1,3,6,trial_2,1,3040,2378.2,2119.3,2119.3,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,1,0.9
7588435,9,115,Female,2,9-Aug,2,10,0,0,4,3,trial_1,1,2942.1,2267,2037.2,2037.2,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,2,2,2,2,1,0.9
7588756,9,120,Male,1,9-Aug,2,1,1,1,4,3,trial_3,1,6600,10334,5072,5072,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",4,1,1,2,1,3,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,2,0,1,6,5,trial_7,0,7050,7438,5241,5241,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,3,0,0,6,6,trial_5,1,5857,2587,3399,3399,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,4,1,1,6,6,trial_9,0,4946,4168,3550,3550,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,5,0,1,3,6,trial_2,1,5318,6302,3568,3568,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,6,0,1,4,6,trial_6,0,5992,8649,3734,3734,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,7,1,0,4,6,trial_10,0,5967,5331,3782,3782,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,8,0,0,3,5,trial_4,0,6116,7049,4135,4135,"{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}",1,3,4,1,1,2,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,9,1,0,4,6,trial_1,0,6076,5537,5088,5088,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7588756,9,120,Male,1,9-Aug,2,10,0,1,5,6,trial_8,0,5151,2544,2573,2573,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,1,1,0,3,6,trial_4,1,10844.9,5864.4,2475.5,2475.5,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,2,1,0,6,4,trial_8,1,1898.6,6391.8,3449.9,3449.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}",0,2,0,3,6,1,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,3,0,0,5,3,trial_1,1,4992.2,5433.5,1694,1694,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,5,1,1,1,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,4,0,1,5,5,trial_7,0,5043.5,4166.8,3294.5,3294.5,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,5,0,0,6,3,trial_5,0,2278.1,3348.4,2664.2,2664.2,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,6,1,0,6,3,trial_2,0,2380.8,4640.6,7395.6,7395.6,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}","{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}",0,4,0,1,6,1,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,7,1,1,3,4,trial_3,1,5309.9,5790.1,7017.1,7017.1,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",4,1,1,2,1,3,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,8,1,1,0,5,trial_6,0,6973.4,5111.7,5829.5,5829.5,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,9,1,1,5,5,trial_9,1,5221.2,4594.2,3369.9,3369.9,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}",3,2,0,0,3,4,2,2,2,2,2,1
7591087,8,104,Female,2,9-Aug,2,10,1,0,3,6,trial_10,0,4725.7,2230,3707.9,3707.9,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,1,1,1,5,3,trial_9,0,6439,8955,8653,8653,"{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":2,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":1,""CanBig"":2,""Seaweed"":3}",2,3,0,0,4,3,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,2,0,0,4,6,trial_5,1,5452,4968,3258,3258,"{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}",3,0,3,6,0,0,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,3,0,0,3,5,trial_1,0,8544,4676,1575,1575,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}",4,0,1,5,1,1,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,4,0,1,5,4,trial_7,0,4364,3153,1640,1640,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,5,0,1,3,6,trial_2,1,7340,2675,1772,1772,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,6,1,0,4,5,trial_10,0,4575,6630,1698,1698,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":4,""FishBig"":1,""CanSmall"":0,""CanBig"":0,""Seaweed"":1}",2,1,1,5,3,0,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,7,0,1,4,6,trial_8,0,3942,1806,1493,1493,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,8,1,0,4,5,trial_4,1,5352,3406,5346,5346,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,9,0,1,3,5,trial_6,0,7972,5414,3073,3073,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":2,""CanBig"":3,""Seaweed"":1}",4,1,1,0,1,5,2,2,2,2,2,1
7591864,9,112,Female,2,9-Aug,2,10,0,1,3,4,trial_3,1,14042,18277,1991,1991,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":2,""FishBig"":0,""CanSmall"":3,""CanBig"":0,""Seaweed"":1}",4,1,1,2,1,3,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,1,0,1,6,5,trial_7,0,5908.3,5493.4,3915.7,3915.7,"{""FishSmall"":4,""FishBig"":1,""CanSmall"":1,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":0,""CanSmall"":2,""CanBig"":1,""Seaweed"":2}",0,2,5,1,1,3,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,2,1,0,3,6,trial_4,1,7477.1,5158.2,3437.6,3437.6,"{""FishSmall"":1,""FishBig"":0,""CanSmall"":1,""CanBig"":1,""Seaweed"":3}","{""FishSmall"":4,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":1}",3,1,1,4,2,1,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,3,0,1,4,6,trial_8,0,5356.4,5230.4,4301,4301,"{""FishSmall"":3,""FishBig"":0,""CanSmall"":1,""CanBig"":0,""Seaweed"":2}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",2,0,3,0,1,6,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,4,0,1,3,6,trial_2,1,10711,5581.2,3357.4,3357.4,"{""FishSmall"":0,""FishBig"":1,""CanSmall"":0,""CanBig"":1,""Seaweed"":4}","{""FishSmall"":0,""FishBig"":0,""CanSmall"":4,""CanBig"":2,""Seaweed"":0}",4,0,1,0,1,6,2,2,2,2,2,1
7595226,8,98,Female,2,9-Aug,2,5,0,0,6,6,trial_5,0,5125.2,5110.3,1796,1796,"{""FishSmall"":4,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":0}","{""FishSmall"":1,""FishBig"":2,""CanSmall"":0,""CanBig"":0,""Seaweed"":3}",0,3,6,3,0,0,2,2,2,2,2,1
